order_date,order_id,product,product_id,category,purchase_address,quantity_ordered,price_each,cost_price,turnover,margin,order_time,period_of_day,city
2023-01-17,149117,usb-c charging cable,5880218592543,Alimentation,"102 Pine St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975,200900,noche, San Francisco
2023-01-16,149118,wired headphones,6825139715009,Vêtements,"664 Meadow St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995,195300,noche, San Francisco
2023-01-16,149119,aa batteries (4-pack),5703607556767,Vêtements,"951 Hickory St, Portland, ME 04101",1,3.84,1.92,3.84,1.92,203100,noche, Portland
2023-01-23,149120,20in monitor,5394146129330,Électronique,"200 14th St, Dallas, TX 75001",1,109.99,71.4935,109.99,38.4965,92900,noche, Dallas
2023-01-23,149121,aaa batteries (4-pack),5236791410557,Électronique,"324 Hill St, Boston, MA 02215",2,2.99,1.495,5.98,2.99,221300,noche, Boston
2023-01-04,149122,lightning charging cable,6316482407010,Sports,"794 Adams St, New York City, NY 10001",1,14.95,7.475,14.95,7.475,82200,noche, New York City
2023-01-22,149123,34in ultrawide monitor,2742952026040,Alimentation,"776 Sunset St, Portland, ME 04101",1,379.99,125.3967,379.99,254.5933,160700,mañana, Portland
2023-01-12,149124,aaa batteries (4-pack),9445112489131,Alimentation,"582 Lake St, New York City, NY 10001",2,2.99,1.495,5.98,2.99,173300,mañana, New York City
2023-01-10,149125,google phone,3327311798587,Alimentation,"47 2nd St, Atlanta, GA 30301",1,600,198,600,402,205800,noche, Atlanta
2023-01-10,149125,bose soundsport headphones,8391021623297,Vêtements,"47 2nd St, Atlanta, GA 30301",1,99.99,49.995,99.99,49.995,205800,noche, Atlanta
2023-01-09,149126,20in monitor,6695441411392,Vêtements,"124 9th St, Dallas, TX 75001",1,109.99,71.4935,109.99,38.4965,215000,noche, Dallas
2023-01-26,149127,aa batteries (4-pack),3539476140945,Vêtements,"111 Hickory St, Dallas, TX 75001",1,3.84,1.92,3.84,1.92,122500,mañana, Dallas
2023-01-26,149128,aaa batteries (4-pack),5163427466428,Alimentation,"752 Lakeview St, San Francisco, CA 94016",2,2.99,1.495,5.98,2.99,173300,mañana, San Francisco
2023-01-21,149129,20in monitor,1214757775291,Sports,"219 Jackson St, New York City, NY 10001",1,109.99,71.4935,109.99,38.4965,181800,tarde, New York City
2023-01-30,149131,wired headphones,8364133314393,Électronique,"114 4th St, Dallas, TX 75001",2,11.99,5.995,23.98,11.99,153100,mañana, Dallas
2023-01-26,149132,aa batteries (4-pack),4049656907637,Électronique,"668 Wilson St, Atlanta, GA 30301",1,3.84,1.92,3.84,1.92,170600,mañana, Atlanta
2023-01-02,149133,aaa batteries (4-pack),9436393024357,Alimentation,"561 Jackson St, Los Angeles, CA 90001",3,2.99,1.495,8.97,4.485,150400,mañana, Los Angeles
2023-01-14,149134,vareebadd phone,6478066081398,Électronique,"821 West St, Los Angeles, CA 90001",1,400,132,400,268,164300,mañana, Los Angeles
2023-01-14,149134,usb-c charging cable,5261641225673,Vêtements,"821 West St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975,164300,mañana, Los Angeles
2023-01-14,149134,wired headphones,2715129941977,Vêtements,"821 West St, Los Angeles, CA 90001",1,11.99,5.995,11.99,5.995,164300,mañana, Los Angeles
2023-01-27,149135,aa batteries (4-pack),2459868524008,Sports,"780 Wilson St, Seattle, WA 98101",1,3.84,1.92,3.84,1.92,140700,mañana, Seattle
2023-01-24,149136,34in ultrawide monitor,8770176707857,Alimentation,"269 Highland St, New York City, NY 10001",1,379.99,125.3967,379.99,254.5933,163600,mañana, New York City
2023-01-30,149137,aa batteries (4-pack),6656462566069,Vêtements,"151 South St, San Francisco, CA 94016",2,3.84,1.92,7.68,3.84,212300,noche, San Francisco
2023-01-28,149138,aaa batteries (4-pack),3424088733982,Vêtements,"992 Pine St, San Francisco, CA 94016",1,2.99,1.495,2.99,1.495,175500,mañana, San Francisco
2023-01-27,149139,thinkpad laptop,2822892810184,Alimentation,"215 Church St, Portland, OR 97035",1,999.99,329.99670000000003,999.99,669.9933,84100,noche, Portland
2023-01-19,149140,aa batteries (4-pack),9853119900719,Électronique,"288 Highland St, Seattle, WA 98101",1,3.84,1.92,3.84,1.92,181900,tarde, Seattle
2023-01-05,149143,usb-c charging cable,3219698497899,Alimentation,"561 Jefferson St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975,132700,mañana, San Francisco
2023-01-12,149144,apple airpods headphones,6516942548059,Électronique,"626 Hickory St, New York City, NY 10001",1,150,97.5,150,52.5,194600,noche, New York City
2023-01-22,149145,usb-c charging cable,4488172990459,Sports,"142 Hill St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975,145100,mañana, San Francisco
2023-01-26,149146,lg washing machine,2048945971430,Électronique,"652 10th St, Los Angeles, CA 90001",1,600,198,600,402,144400,mañana, Los Angeles
2023-01-16,149147,27in 4k gaming monitor,9199994438062,Alimentation,"648 Lake St, San Francisco, CA 94016",1,389.99,128.69670000000002,389.99,261.2933,155500,mañana, San Francisco
2023-01-12,149149,lightning charging cable,8107838739258,Vêtements,"180 1st St, Boston, MA 02215",1,14.95,7.475,14.95,7.475,123000,mañana, Boston
2023-01-12,149149,lightning charging cable,8663218097052,Alimentation,"180 1st St, Boston, MA 02215",1,14.95,7.475,14.95,7.475,123000,mañana, Boston
2023-01-21,149150,iphone,2981453632343,Sports,"463 Spruce St, San Francisco, CA 94016",1,700,231,700,469,115400,noche, San Francisco
2023-01-05,149151,thinkpad laptop,4621642794375,Électronique,"148 Madison St, Boston, MA 02215",1,999.99,329.99670000000003,999.99,669.9933,135700,mañana, Boston
2023-01-28,149152,thinkpad laptop,4963381571820,Sports,"969 Lake St, Dallas, TX 75001",1,999.99,329.99670000000003,999.99,669.9933,184400,tarde, Dallas
2023-01-18,149153,aaa batteries (4-pack),7143235810355,Sports,"604 Cherry St, Boston, MA 02215",1,2.99,1.495,2.99,1.495,222200,noche, Boston
2023-01-26,149155,aaa batteries (4-pack),2375888482191,Électronique,"358 North St, Los Angeles, CA 90001",1,2.99,1.495,2.99,1.495,221900,noche, Los Angeles
2023-01-09,149157,aaa batteries (4-pack),8105429317168,Électronique,"488 Wilson St, San Francisco, CA 94016",2,2.99,1.495,5.98,2.99,214300,noche, San Francisco
2023-01-28,149158,aaa batteries (4-pack),5533012388064,Électronique,"233 Wilson St, New York City, NY 10001",1,2.99,1.495,2.99,1.495,155000,mañana, New York City
2023-01-25,149159,usb-c charging cable,2771614806186,Électronique,"144 8th St, Boston, MA 02215",1,11.95,5.975,11.95,5.975,144300,mañana, Boston
2023-01-26,149160,27in fhd monitor,2538358630210,Vêtements,"322 Washington St, San Francisco, CA 94016",1,149.99,97.4935,149.99,52.4965,194500,noche, San Francisco
2023-01-13,149161,usb-c charging cable,2063191952247,Électronique,"938 Cherry St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975,213000,noche, San Francisco
2023-01-10,149162,usb-c charging cable,9891652167742,Alimentation,"56 Ridge St, Boston, MA 02215",1,11.95,5.975,11.95,5.975,132500,mañana, Boston
2023-01-01,149163,lightning charging cable,9696296458587,Sports,"204 Chestnut St, Seattle, WA 98101",1,14.95,7.475,14.95,7.475,152500,mañana, Seattle
2023-01-21,149164,iphone,4054253194895,Électronique,"954 Jefferson St, San Francisco, CA 94016",1,700,231,700,469,172900,mañana, San Francisco
2023-01-11,149165,thinkpad laptop,4008751420678,Alimentation,"705 Pine St, Dallas, TX 75001",1,999.99,329.99670000000003,999.99,669.9933,230900,noche, Dallas
2023-01-30,149166,lightning charging cable,4943051874207,Sports,"712 6th St, Los Angeles, CA 90001",1,14.95,7.475,14.95,7.475,214500,noche, Los Angeles
2023-01-21,149167,aaa batteries (4-pack),6820146740195,Vêtements,"143 Church St, Portland, OR 97035",1,2.99,1.495,2.99,1.495,150400,mañana, Portland
2023-01-27,149168,aa batteries (4-pack),1078681721911,Sports,"817 9th St, New York City, NY 10001",1,3.84,1.92,3.84,1.92,192000,noche, New York City
2023-01-14,149169,usb-c charging cable,6445659843950,Sports,"629 Walnut St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975,90600,noche, San Francisco
2023-01-07,149170,27in 4k gaming monitor,8002175298180,Alimentation,"873 Forest St, Atlanta, GA 30301",1,389.99,128.69670000000002,389.99,261.2933,191800,noche, Atlanta
2023-01-06,149171,usb-c charging cable,1796308888933,Sports,"664 Forest St, Seattle, WA 98101",1,11.95,5.975,11.95,5.975,144200,mañana, Seattle
2023-01-11,149172,bose soundsport headphones,1330852342336,Alimentation,"788 Walnut St, San Francisco, CA 94016",1,99.99,49.995,99.99,49.995,111700,noche, San Francisco
2023-01-02,149173,27in fhd monitor,2515400653319,Vêtements,"377 13th St, Boston, MA 02215",1,149.99,97.4935,149.99,52.4965,145400,mañana, Boston
2023-01-29,149174,apple airpods headphones,1561562544270,Sports,"788 Sunset St, Portland, OR 97035",1,150,97.5,150,52.5,204600,noche, Portland
2023-01-21,149175,apple airpods headphones,6039042512955,Alimentation,"594 1st St, Boston, MA 02215",1,150,97.5,150,52.5,82500,noche, Boston
2023-01-06,149176,bose soundsport headphones,1463356820696,Alimentation,"762 8th St, New York City, NY 10001",1,99.99,49.995,99.99,49.995,113100,noche, New York City
2023-01-06,149177,usb-c charging cable,7235939337340,Électronique,"694 Sunset St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975,150700,mañana, San Francisco
2023-01-17,149179,usb-c charging cable,2885964598261,Alimentation,"896 5th St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975,214400,noche, Los Angeles
2023-01-03,149180,usb-c charging cable,9657889616837,Électronique,"294 Highland St, New York City, NY 10001",1,11.95,5.975,11.95,5.975,145500,mañana, New York City
2023-01-06,149181,thinkpad laptop,3775600643545,Sports,"613 Elm St, San Francisco, CA 94016",1,999.99,329.99670000000003,999.99,669.9933,132200,mañana, San Francisco
2023-01-30,149182,27in fhd monitor,8385706986146,Vêtements,"806 Forest St, Boston, MA 02215",1,149.99,97.4935,149.99,52.4965,182500,tarde, Boston
2023-01-16,149183,google phone,9774280471475,Vêtements,"150 Spruce St, New York City, NY 10001",1,600,198,600,402,90200,noche, New York City
2023-01-28,149184,bose soundsport headphones,8716334605573,Sports,"519 Lincoln St, Los Angeles, CA 90001",1,99.99,49.995,99.99,49.995,214000,noche, Los Angeles
2023-01-21,149185,aa batteries (4-pack),2766235584302,Électronique,"224 14th St, Dallas, TX 75001",1,3.84,1.92,3.84,1.92,103000,noche, Dallas
2023-01-15,149186,bose soundsport headphones,5198439668181,Alimentation,"989 West St, Boston, MA 02215",1,99.99,49.995,99.99,49.995,163400,mañana, Boston
2023-01-22,149187,lightning charging cable,6619306518135,Vêtements,"794 Cherry St, Los Angeles, CA 90001",1,14.95,7.475,14.95,7.475,111400,noche, Los Angeles
2023-01-25,149188,bose soundsport headphones,3591105166129,Vêtements,"906 South St, Dallas, TX 75001",1,99.99,49.995,99.99,49.995,131500,mañana, Dallas
2023-01-05,149189,27in 4k gaming monitor,6282821734686,Sports,"541 Forest St, San Francisco, CA 94016",1,389.99,128.69670000000002,389.99,261.2933,191000,noche, San Francisco
2023-01-10,149190,27in fhd monitor,3747106494626,Vêtements,"354 Meadow St, San Francisco, CA 94016",1,149.99,97.4935,149.99,52.4965,123600,mañana, San Francisco
2023-01-31,149191,google phone,5145493188426,Électronique,"13 Highland St, Austin, TX 73301",1,600,198,600,402,160000,mañana, Austin
2023-01-28,149192,usb-c charging cable,8329808692610,Vêtements,"120 Johnson St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975,143000,mañana, San Francisco
2023-01-29,149193,27in fhd monitor,2189854954413,Vêtements,"734 Madison St, Los Angeles, CA 90001",1,149.99,97.4935,149.99,52.4965,162500,mañana, Los Angeles
2023-01-20,149194,wired headphones,1862016188017,Sports,"295 Sunset St, Atlanta, GA 30301",1,11.99,5.995,11.99,5.995,180300,tarde, Atlanta
2023-01-26,149195,usb-c charging cable,4895706196453,Électronique,"581 Sunset St, Boston, MA 02215",2,11.95,5.975,23.9,11.95,170700,mañana, Boston
2023-01-15,149196,vareebadd phone,8336768557079,Vêtements,"41 Lake St, Boston, MA 02215",1,400,132,400,268,154100,mañana, Boston
2023-01-21,149197,lightning charging cable,6924393902967,Vêtements,"122 Hill St, Austin, TX 73301",1,14.95,7.475,14.95,7.475,133000,mañana, Austin
2023-01-13,149198,aaa batteries (4-pack),2247737923674,Électronique,"397 8th St, Portland, OR 97035",2,2.99,1.495,5.98,2.99,231400,noche, Portland
2023-01-07,149199,iphone,5689197391570,Alimentation,"734 Maple St, Portland, OR 97035",1,700,231,700,469,103400,noche, Portland
2023-01-05,149200,wired headphones,1951243713920,Sports,"5 Center St, Los Angeles, CA 90001",1,11.99,5.995,11.99,5.995,91300,noche, Los Angeles
2023-01-03,149201,20in monitor,8815708691356,Vêtements,"475 Dogwood St, San Francisco, CA 94016",1,109.99,71.4935,109.99,38.4965,81500,noche, San Francisco
2023-01-24,149202,lightning charging cable,4686240262105,Électronique,"964 14th St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475,163100,mañana, San Francisco
2023-01-21,149203,wired headphones,3733893672591,Électronique,"810 Spruce St, Atlanta, GA 30301",1,11.99,5.995,11.99,5.995,90500,noche, Atlanta
2023-01-17,149204,apple airpods headphones,5980068240609,Électronique,"6 10th St, San Francisco, CA 94016",1,150,97.5,150,52.5,92900,noche, San Francisco
2023-01-22,149205,aaa batteries (4-pack),5929579710671,Électronique,"78 Highland St, Atlanta, GA 30301",1,2.99,1.495,2.99,1.495,193500,noche, Atlanta
2023-01-19,149206,27in 4k gaming monitor,5198530967271,Vêtements,"9 Spruce St, Austin, TX 73301",1,389.99,128.69670000000002,389.99,261.2933,180900,tarde, Austin
2023-01-17,149207,lightning charging cable,8377705368896,Vêtements,"902 2nd St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475,110500,noche, San Francisco
2023-01-22,149208,iphone,5380689407777,Vêtements,"990 Dogwood St, San Francisco, CA 94016",1,700,231,700,469,190700,noche, San Francisco
2023-01-11,149209,aaa batteries (4-pack),8527242710339,Vêtements,"721 Cherry St, Seattle, WA 98101",1,2.99,1.495,2.99,1.495,142500,mañana, Seattle
2023-01-04,149210,apple airpods headphones,9594853369828,Électronique,"241 Church St, San Francisco, CA 94016",1,150,97.5,150,52.5,132100,mañana, San Francisco
2023-01-08,149211,vareebadd phone,8081100677707,Alimentation,"756 4th St, Dallas, TX 75001",1,400,132,400,268,131500,mañana, Dallas
2023-01-03,149212,wired headphones,4908087618029,Sports,"132 Elm St, Atlanta, GA 30301",1,11.99,5.995,11.99,5.995,191000,noche, Atlanta
2023-01-12,149213,aaa batteries (4-pack),6549429033707,Alimentation,"577 Lakeview St, Los Angeles, CA 90001",1,2.99,1.495,2.99,1.495,124500,mañana, Los Angeles
2023-01-08,149214,27in fhd monitor,8244156403140,Alimentation,"190 4th St, Austin, TX 73301",1,149.99,97.4935,149.99,52.4965,133400,mañana, Austin
2023-01-28,149215,27in fhd monitor,4845116304140,Sports,"707 Walnut St, Seattle, WA 98101",1,149.99,97.4935,149.99,52.4965,121400,mañana, Seattle
2023-01-02,149216,aa batteries (4-pack),5443596249289,Électronique,"421 Meadow St, New York City, NY 10001",1,3.84,1.92,3.84,1.92,105200,noche, New York City
2023-01-17,149217,apple airpods headphones,6175832226884,Alimentation,"502 13th St, Dallas, TX 75001",1,150,97.5,150,52.5,204000,noche, Dallas
2023-01-24,149218,lightning charging cable,7121646471241,Vêtements,"85 Sunset St, Portland, OR 97035",1,14.95,7.475,14.95,7.475,164600,mañana, Portland
2023-01-10,149219,lightning charging cable,5436142599865,Vêtements,"180 7th St, Seattle, WA 98101",1,14.95,7.475,14.95,7.475,181800,tarde, Seattle
2023-01-10,149220,aa batteries (4-pack),7685151945411,Sports,"539 12th St, Boston, MA 02215",3,3.84,1.92,11.52,5.76,114300,noche, Boston
2023-01-09,149221,apple airpods headphones,9372172823625,Alimentation,"775 5th St, Dallas, TX 75001",1,150,97.5,150,52.5,155300,mañana, Dallas
2023-01-27,149222,aa batteries (4-pack),7561878989097,Sports,"754 Jackson St, New York City, NY 10001",1,3.84,1.92,3.84,1.92,191000,noche, New York City
2023-01-10,149223,lg dryer,4567049777530,Sports,"636 Lake St, Boston, MA 02215",1,600,198,600,402,143200,mañana, Boston
2023-01-25,149224,lightning charging cable,1346622162485,Alimentation,"461 West St, Portland, OR 97035",1,14.95,7.475,14.95,7.475,135500,mañana, Portland
2023-01-05,149227,wired headphones,5537281764654,Alimentation,"315 Park St, Portland, OR 97035",1,11.99,5.995,11.99,5.995,123800,mañana, Portland
2023-01-26,149228,27in fhd monitor,2017504294435,Vêtements,"224 Spruce St, San Francisco, CA 94016",1,149.99,97.4935,149.99,52.4965,175700,mañana, San Francisco
2023-01-03,149229,aaa batteries (4-pack),3547635375602,Sports,"418 South St, San Francisco, CA 94016",1,2.99,1.495,2.99,1.495,200900,noche, San Francisco
2023-01-24,149230,aa batteries (4-pack),1449828411235,Sports,"766 2nd St, Dallas, TX 75001",1,3.84,1.92,3.84,1.92,124900,mañana, Dallas
2023-01-13,149231,lightning charging cable,2958014277893,Alimentation,"795 4th St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475,214800,noche, San Francisco
2023-01-11,149233,27in 4k gaming monitor,6553350656486,Vêtements,"356 Forest St, Boston, MA 02215",1,389.99,128.69670000000002,389.99,261.2933,222200,noche, Boston
2023-01-25,149234,lightning charging cable,7529946039046,Vêtements,"898 2nd St, Atlanta, GA 30301",1,14.95,7.475,14.95,7.475,200400,noche, Atlanta
2023-01-09,149235,34in ultrawide monitor,3266841125917,Électronique,"238 Maple St, Atlanta, GA 30301",1,379.99,125.3967,379.99,254.5933,192800,noche, Atlanta
2023-01-27,149236,aa batteries (4-pack),6889868144234,Électronique,"411 Highland St, San Francisco, CA 94016",2,3.84,1.92,7.68,3.84,134100,mañana, San Francisco
2023-01-31,149237,aaa batteries (4-pack),1280769461668,Électronique,"848 Adams St, Seattle, WA 98101",2,2.99,1.495,5.98,2.99,161400,mañana, Seattle
2023-01-05,149238,lightning charging cable,1099313715271,Vêtements,"194 Hill St, Seattle, WA 98101",1,14.95,7.475,14.95,7.475,170500,mañana, Seattle
2023-01-18,149239,aaa batteries (4-pack),2187774231416,Vêtements,"896 2nd St, Los Angeles, CA 90001",2,2.99,1.495,5.98,2.99,222100,noche, Los Angeles
